product,date,sales,dept,year,type,model
Avenile,140401,65804.77808,???,1404,forecast,Prophet
Avenile,140402,67368.10567,???,1404,forecast,Prophet
Avenile,140403,69098.93264,???,1404,forecast,Prophet
Bendanit 100,140301,1982.467554,???????? ???????,1403,forecast,ARIMA
Bendanit 100,140302,2012.739607,???????? ???????,1403,forecast,ARIMA
Bendanit 100,140303,2043.01166,???????? ???????,1403,forecast,ARIMA
Bendanit 100,140304,2073.283713,???????? ???????,1403,forecast,ARIMA
Bendanit 100,140305,2103.555766,???????? ???????,1403,forecast,ARIMA
Bendanit 100,140306,2133.827819,???????? ???????,1403,forecast,ARIMA
Bendanit 100,140307,2164.099871,???????? ???????,1403,forecast,ARIMA
Bendanit 100,140308,2194.371924,???????? ???????,1403,forecast,ARIMA
Bendanit 100,140309,2224.643977,???????? ???????,1403,forecast,ARIMA
Bendanit 100,140310,2254.91603,???????? ???????,1403,forecast,ARIMA
Bendanit 100,140311,2285.188083,???????? ???????,1403,forecast,ARIMA
Bendanit 100,140312,2315.460136,???????? ???????,1403,forecast,ARIMA
Bendanit 100,140401,2345.732189,???????? ???????,1404,forecast,ARIMA
Bendanit 100,140402,2376.004242,???????? ???????,1404,forecast,ARIMA
Bendanit 100,140403,2406.276295,???????? ???????,1404,forecast,ARIMA
Bendanit 25,140301,1176.411552,???????? ???????,1403,forecast,ARIMA
Bendanit 25,140302,1195.517148,???????? ???????,1403,forecast,ARIMA
Bendanit 25,140303,1214.622744,???????? ???????,1403,forecast,ARIMA
Bendanit 25,140304,1233.72834,???????? ???????,1403,forecast,ARIMA
Bendanit 25,140305,1252.833936,???????? ???????,1403,forecast,ARIMA
Bendanit 25,140306,1271.939532,???????? ???????,1403,forecast,ARIMA
Bendanit 25,140307,1291.045128,???????? ???????,1403,forecast,ARIMA
Bendanit 25,140308,1310.150724,???????? ???????,1403,forecast,ARIMA
Bendanit 25,140309,1329.25632,???????? ???????,1403,forecast,ARIMA
Bendanit 25,140310,1348.361916,???????? ???????,1403,forecast,ARIMA
Bendanit 25,140311,1367.467512,???????? ???????,1403,forecast,ARIMA
Bendanit 25,140312,1386.573108,???????? ???????,1403,forecast,ARIMA
Bendanit 25,140401,1405.678703,???????? ???????,1404,forecast,ARIMA
Bendanit 25,140402,1424.784299,???????? ???????,1404,forecast,ARIMA
Bendanit 25,140403,1443.889895,???????? ???????,1404,forecast,ARIMA
Beraksurf 4,140301,2859.437088,??????????,1403,forecast,ETS
Beraksurf 4,140302,3060.473511,??????????,1403,forecast,ETS
Beraksurf 4,140303,3261.509934,??????????,1403,forecast,ETS
Beraksurf 4,140304,3462.546357,??????????,1403,forecast,ETS
Beraksurf 4,140305,3663.58278,??????????,1403,forecast,ETS
Beraksurf 4,140306,3864.619204,??????????,1403,forecast,ETS
Beraksurf 4,140307,4065.655627,??????????,1403,forecast,ETS
Beraksurf 4,140308,4266.69205,??????????,1403,forecast,ETS
Beraksurf 4,140309,4467.728473,??????????,1403,forecast,ETS
Beraksurf 4,140310,4668.764896,??????????,1403,forecast,ETS
Beraksurf 4,140311,4869.801319,??????????,1403,forecast,ETS
Beraksurf 4,140312,5070.837742,??????????,1403,forecast,ETS
Beraksurf 4,140401,5271.874166,??????????,1404,forecast,ETS
Beraksurf 4,140402,5472.910589,??????????,1404,forecast,ETS
Beraksurf 4,140403,5673.947012,??????????,1404,forecast,ETS
Beraksurf 8,140301,1333.471584,??????????,1403,forecast,ETS
Beraksurf 8,140302,1406.144217,??????????,1403,forecast,ETS
Beraksurf 8,140303,1478.816851,??????????,1403,forecast,ETS
Beraksurf 8,140304,1551.489484,??????????,1403,forecast,ETS
Beraksurf 8,140305,1624.162117,??????????,1403,forecast,ETS
Beraksurf 8,140306,1696.834751,??????????,1403,forecast,ETS
Beraksurf 8,140307,1769.507384,??????????,1403,forecast,ETS
Beraksurf 8,140308,1842.180017,??????????,1403,forecast,ETS
Beraksurf 8,140309,1914.852651,??????????,1403,forecast,ETS
Beraksurf 8,140310,1987.525284,??????????,1403,forecast,ETS
Beraksurf 8,140311,2060.197917,??????????,1403,forecast,ETS
Beraksurf 8,140312,2132.870551,??????????,1403,forecast,ETS
Beraksurf 8,140401,2205.543184,??????????,1404,forecast,ETS
Beraksurf 8,140402,2278.215817,??????????,1404,forecast,ETS
Beraksurf 8,140403,2350.888451,??????????,1404,forecast,ETS
Bronib,140301,107.3354359,???????? ???????,1403,forecast,ETS
Bronib,140302,164.333296,???????? ???????,1403,forecast,ETS
Bronib,140303,151.6669052,???????? ???????,1403,forecast,ETS
Bronib,140304,166.9997496,???????? ???????,1403,forecast,ETS
Bronib,140305,167.6666821,???????? ???????,1403,forecast,ETS
Bronib,140306,160.3319831,???????? ???????,1403,forecast,ETS
Bronib,140307,174.3312147,???????? ???????,1403,forecast,ETS
Bronib,140308,195.9972691,???????? ???????,1403,forecast,ETS
Bronib,140309,153.3318129,???????? ???????,1403,forecast,ETS
Bronib,140310,204.6632931,???????? ???????,1403,forecast,ETS
Bronib,140311,209.664466,???????? ???????,1403,forecast,ETS
Bronib,140312,195.4974999,???????? ???????,1403,forecast,ETS
Bronib,140401,149.5011841,???????? ???????,1404,forecast,ETS
Bronib,140402,206.4990441,???????? ???????,1404,forecast,ETS
Bronib,140403,193.8326533,???????? ???????,1404,forecast,ETS
Cabotax,140301,37.79884789,???????? ???????,1403,forecast,ARIMA
Cabotax,140302,36.74687892,???????? ???????,1403,forecast,ARIMA
Cabotax,140303,36.52313797,???????? ???????,1403,forecast,ARIMA
Cabotax,140304,36.47555101,???????? ???????,1403,forecast,ARIMA
Cabotax,140305,36.46542984,???????? ???????,1403,forecast,ARIMA
Cabotax,140306,36.46327719,???????? ???????,1403,forecast,ARIMA
Cabotax,140307,36.46281935,???????? ???????,1403,forecast,ARIMA
Cabotax,140308,36.46272197,???????? ???????,1403,forecast,ARIMA
Cabotax,140309,36.46270126,???????? ???????,1403,forecast,ARIMA
Cabotax,140310,36.46269686,???????? ???????,1403,forecast,ARIMA
Cabotax,140311,36.46269592,???????? ???????,1403,forecast,ARIMA
Cabotax,140312,36.46269572,???????? ???????,1403,forecast,ARIMA
Cabotax,140401,36.46269568,???????? ???????,1404,forecast,ARIMA
Cabotax,140402,36.46269567,???????? ???????,1404,forecast,ARIMA
Cabotax,140403,36.46269567,???????? ???????,1404,forecast,ARIMA
Cabotax Serum,140301,0.003252444,-,1403,forecast,ARIMA
Cabotax Serum,140302,0.002253424,-,1403,forecast,ARIMA
Cabotax Serum,140303,0.00277076,-,1403,forecast,ARIMA
Cabotax Serum,140304,0.002940058,-,1403,forecast,ARIMA
Cabotax Serum,140305,0.002750814,-,1403,forecast,ARIMA
Cabotax Serum,140306,0.002745723,-,1403,forecast,ARIMA
Cabotax Serum,140307,0.002801744,-,1403,forecast,ARIMA
Cabotax Serum,140308,0.002790204,-,1403,forecast,ARIMA
Cabotax Serum,140309,0.002776651,-,1403,forecast,ARIMA
Cabotax Serum,140310,0.002783144,-,1403,forecast,ARIMA
Cabotax Serum,140311,0.002785563,-,1403,forecast,ARIMA
Cabotax Serum,140312,0.002783119,-,1403,forecast,ARIMA
Cabotax Serum,140401,0.002782986,-,1404,forecast,ARIMA
Cabotax Serum,140402,0.002783725,-,1404,forecast,ARIMA
Cabotax Serum,140403,0.002783592,-,1404,forecast,ARIMA
Canvert,140301,2793.052632,???? ???????,1403,forecast,ARIMA
Canvert,140302,2923.578947,???? ???????,1403,forecast,ARIMA
Canvert,140303,3054.105263,???? ???????,1403,forecast,ARIMA
Canvert,140304,3184.631579,???? ???????,1403,forecast,ARIMA
Canvert,140305,3315.157895,???? ???????,1403,forecast,ARIMA
Canvert,140306,3445.684211,???? ???????,1403,forecast,ARIMA
Canvert,140307,3576.210526,???? ???????,1403,forecast,ARIMA
Canvert,140308,3706.736842,???? ???????,1403,forecast,ARIMA
Canvert,140309,3837.263158,???? ???????,1403,forecast,ARIMA
Canvert,140310,3967.789474,???? ???????,1403,forecast,ARIMA
Canvert,140311,4098.315789,???? ???????,1403,forecast,ARIMA
Canvert,140312,4228.842105,???? ???????,1403,forecast,ARIMA
Canvert,140401,4359.368421,???? ???????,1404,forecast,ARIMA
Canvert,140402,4489.894737,???? ???????,1404,forecast,ARIMA
Canvert,140403,4620.421053,???? ???????,1404,forecast,ARIMA
Canvert Fade Ultra,140301,467.0572262,???? ???????,1403,forecast,Prophet
Canvert Fade Ultra,140302,458.0124092,???? ???????,1403,forecast,Prophet
Canvert Fade Ultra,140303,448.9675922,???? ???????,1403,forecast,Prophet
Canvert Fade Ultra,140304,440.2145435,???? ???????,1403,forecast,Prophet
Canvert Fade Ultra,140305,431.1697265,???? ???????,1403,forecast,Prophet
Canvert Fade Ultra,140306,422.4166778,???? ???????,1403,forecast,Prophet
Canvert Fade Ultra,140307,413.3718608,???? ???????,1403,forecast,Prophet
Canvert Fade Ultra,140308,404.3270438,???? ???????,1403,forecast,Prophet
Canvert Fade Ultra,140309,396.1575317,???? ???????,1403,forecast,Prophet
Canvert Fade Ultra,140310,387.1127147,???? ???????,1403,forecast,Prophet
Canvert Fade Ultra,140311,378.359666,???? ???????,1403,forecast,Prophet
Canvert Fade Ultra,140312,369.314849,???? ???????,1403,forecast,Prophet
Canvert Fade Ultra,140401,360.5618003,???? ???????,1404,forecast,Prophet
Canvert Fade Ultra,140402,351.5169833,???? ???????,1404,forecast,Prophet
Canvert Fade Ultra,140403,342.4721663,???? ???????,1404,forecast,Prophet
Canvert M,140301,1099.012438,???? ???????,1403,forecast,Prophet
Canvert M,140302,1142.566843,???? ???????,1403,forecast,Prophet
Canvert M,140303,1184.716268,???? ???????,1403,forecast,Prophet
Canvert M,140304,1228.270674,???? ???????,1403,forecast,Prophet
Canvert M,140305,1270.420098,???? ???????,1403,forecast,Prophet
Canvert M,140306,1313.974504,???? ???????,1403,forecast,Prophet
Canvert M,140307,1357.52891,???? ???????,1403,forecast,Prophet
Canvert M,140308,1399.678334,???? ???????,1403,forecast,Prophet
Canvert M,140309,1443.23274,???? ???????,1403,forecast,Prophet
Canvert M,140310,1485.382165,???? ???????,1403,forecast,Prophet
Canvert M,140311,1528.93657,???? ???????,1403,forecast,Prophet
Canvert M,140312,1572.490976,???? ???????,1403,forecast,Prophet
Canvert M,140401,1611.830439,???? ???????,1404,forecast,Prophet
Canvert M,140402,1655.384845,???? ???????,1404,forecast,Prophet
Canvert M,140403,1697.534269,???? ???????,1404,forecast,Prophet
Canvert PMS,140301,629.0102027,???? ???????,1403,forecast,ETS
Canvert PMS,140302,706.0130041,???? ???????,1403,forecast,ETS
Canvert PMS,140303,783.0158054,???? ???????,1403,forecast,ETS
Canvert PMS,140304,860.0186068,???? ???????,1403,forecast,ETS
Canvert PMS,140305,937.0214081,???? ???????,1403,forecast,ETS
Canvert PMS,140306,1014.024209,???? ???????,1403,forecast,ETS
Canvert PMS,140307,1091.027011,???? ???????,1403,forecast,ETS
Canvert PMS,140308,1168.029812,???? ???????,1403,forecast,ETS
Canvert PMS,140309,1245.032614,???? ???????,1403,forecast,ETS
Canvert PMS,140310,1322.035415,???? ???????,1403,forecast,ETS
Canvert PMS,140311,1399.038216,???? ???????,1403,forecast,ETS
Canvert PMS,140312,1476.041018,???? ???????,1403,forecast,ETS
Canvert PMS,140401,1553.043819,???? ???????,1404,forecast,ETS
Canvert PMS,140402,1630.04662,???? ???????,1404,forecast,ETS
Canvert PMS,140403,1707.049422,???? ???????,1404,forecast,ETS
Canvert Pro,140301,1881.456212,???? ???????,1403,forecast,Prophet
Canvert Pro,140302,1939.354703,???? ???????,1403,forecast,Prophet
Canvert Pro,140303,1999.183143,???? ???????,1403,forecast,Prophet
Canvert Pro,140304,2059.011584,???? ???????,1403,forecast,Prophet
Canvert Pro,140305,2116.910075,???? ???????,1403,forecast,Prophet
Canvert Pro,140306,2176.738515,???? ???????,1403,forecast,Prophet
Canvert Pro,140307,2234.637006,???? ???????,1403,forecast,Prophet
Canvert Pro,140308,2294.465446,???? ???????,1403,forecast,Prophet
Canvert Pro,140309,2354.293887,???? ???????,1403,forecast,Prophet
Canvert Pro,140310,2408.332478,???? ???????,1403,forecast,Prophet
Canvert Pro,140311,2468.160918,???? ???????,1403,forecast,Prophet
Canvert Pro,140312,2526.059409,???? ???????,1403,forecast,Prophet
Canvert Pro,140401,2585.88785,???? ???????,1404,forecast,Prophet
Canvert Pro,140402,2643.78634,???? ???????,1404,forecast,Prophet
Canvert Pro,140403,2703.614781,???? ???????,1404,forecast,Prophet
Canvert Silk,140301,904.399595,???? ???????,1403,forecast,ARIMA
Canvert Silk,140302,893.824658,???? ???????,1403,forecast,ARIMA
Canvert Silk,140303,885.6870229,???? ???????,1403,forecast,ARIMA
Canvert Silk,140304,879.4249426,???? ???????,1403,forecast,ARIMA
Canvert Silk,140305,874.606141,???? ???????,1403,forecast,ARIMA
Canvert Silk,140306,870.8979724,???? ???????,1403,forecast,ARIMA
Canvert Silk,140307,868.0444591,???? ???????,1403,forecast,ARIMA
Canvert Silk,140308,865.8486211,???? ???????,1403,forecast,ARIMA
Canvert Silk,140309,864.1588778,???? ???????,1403,forecast,ARIMA
Canvert Silk,140310,862.858585,???? ???????,1403,forecast,ARIMA
Canvert Silk,140311,861.8579826,???? ???????,1403,forecast,ARIMA
Canvert Silk,140312,861.087998,???? ???????,1403,forecast,ARIMA
Canvert Silk,140401,860.4954789,???? ???????,1404,forecast,ARIMA
Canvert Silk,140402,860.039523,???? ???????,1404,forecast,ARIMA
Canvert Silk,140403,859.6886554,???? ???????,1404,forecast,ARIMA
Carbonatin 150,140301,2623.203585,???????? ???????,1403,forecast,ARIMA
Carbonatin 150,140302,2623.203585,???????? ???????,1403,forecast,ARIMA
Carbonatin 150,140303,2623.203585,???????? ???????,1403,forecast,ARIMA
Carbonatin 150,140304,2623.203585,???????? ???????,1403,forecast,ARIMA
Carbonatin 150,140305,2623.203585,???????? ???????,1403,forecast,ARIMA
Carbonatin 150,140306,2623.203585,???????? ???????,1403,forecast,ARIMA
Carbonatin 150,140307,2623.203585,???????? ???????,1403,forecast,ARIMA
Carbonatin 150,140308,2623.203585,???????? ???????,1403,forecast,ARIMA
Carbonatin 150,140309,2623.203585,???????? ???????,1403,forecast,ARIMA
Carbonatin 150,140310,2623.203585,???????? ???????,1403,forecast,ARIMA
Carbonatin 150,140311,2623.203585,???????? ???????,1403,forecast,ARIMA
Carbonatin 150,140312,2623.203585,???????? ???????,1403,forecast,ARIMA
Carbonatin 150,140401,2623.203585,???????? ???????,1404,forecast,ARIMA
Carbonatin 150,140402,2623.203585,???????? ???????,1404,forecast,ARIMA
Carbonatin 150,140403,2623.203585,???????? ???????,1404,forecast,ARIMA
Carbonatin 50,140301,1261.088513,???????? ???????,1403,forecast,ARIMA
Carbonatin 50,140302,1189.02104,???????? ???????,1403,forecast,ARIMA
Carbonatin 50,140303,1132.819195,???????? ???????,1403,forecast,ARIMA
Carbonatin 50,140304,1088.990167,???????? ???????,1403,forecast,ARIMA
Carbonatin 50,140305,1054.810083,???????? ???????,1403,forecast,ARIMA
Carbonatin 50,140306,1028.154732,???????? ???????,1403,forecast,ARIMA
Carbonatin 50,140307,1007.367547,???????? ???????,1403,forecast,ARIMA
Carbonatin 50,140308,991.1566535,???????? ???????,1403,forecast,ARIMA
Carbonatin 50,140309,978.5145824,???????? ???????,1403,forecast,ARIMA
Carbonatin 50,140310,968.6556586,???????? ???????,1403,forecast,ARIMA
Carbonatin 50,140311,960.9671734,???????? ???????,1403,forecast,ARIMA
Carbonatin 50,140312,954.9713055,???????? ???????,1403,forecast,ARIMA
Carbonatin 50,140401,950.2954257,???????? ???????,1404,forecast,ARIMA
Carbonatin 50,140402,946.6489392,???????? ???????,1404,forecast,ARIMA
Carbonatin 50,140403,943.8052253,???????? ???????,1404,forecast,ARIMA
CinnaFact,140301,9752.65565,????????,1403,forecast,Prophet
CinnaFact,140302,9678.306155,????????,1403,forecast,Prophet
CinnaFact,140303,10429.24508,????????,1403,forecast,Prophet
CinnaFact,140304,10670.50649,????????,1403,forecast,Prophet
CinnaFact,140305,11406.16303,????????,1403,forecast,Prophet
CinnaFact,140306,10505.38526,????????,1403,forecast,Prophet
CinnaFact,140307,8096.137462,????????,1403,forecast,Prophet
CinnaFact,140308,7844.07435,????????,1403,forecast,Prophet
CinnaFact,140309,9788.291775,????????,1403,forecast,Prophet
CinnaFact,140310,11679.7936,????????,1403,forecast,Prophet
CinnaFact,140311,10425.26627,????????,1403,forecast,Prophet
CinnaFact,140312,10488.85942,????????,1403,forecast,Prophet
CinnaFact,140401,10073.10565,????????,1404,forecast,Prophet
CinnaFact,140402,10027.94253,????????,1404,forecast,Prophet
CinnaFact,140403,10782.85212,????????,1404,forecast,Prophet
Cinnal-f,140301,49840.93144,????????,1403,forecast,ARIMA
Cinnal-f,140302,67477.38066,????????,1403,forecast,ARIMA
Cinnal-f,140303,73198.84453,????????,1403,forecast,ARIMA
Cinnal-f,140304,72244.38404,????????,1403,forecast,ARIMA
Cinnal-f,140305,78340.01238,????????,1403,forecast,ARIMA
Cinnal-f,140306,70680.90341,????????,1403,forecast,ARIMA
Cinnal-f,140307,66547.22056,????????,1403,forecast,ARIMA
Cinnal-f,140308,68022.22775,????????,1403,forecast,ARIMA
Cinnal-f,140309,70746.83624,????????,1403,forecast,ARIMA
Cinnal-f,140310,78526.83547,????????,1403,forecast,ARIMA
Cinnal-f,140311,79182.10639,????????,1403,forecast,ARIMA
Cinnal-f,140312,69893.97225,????????,1403,forecast,ARIMA
Cinnal-f,140401,54572.24923,????????,1404,forecast,ARIMA
Cinnal-f,140402,69603.7821,????????,1404,forecast,ARIMA
Cinnal-f,140403,74480.1816,????????,1404,forecast,ARIMA
Cinnal-f 300,140301,5939.307406,????????,1403,forecast,ETS
Cinnal-f 300,140302,7589.795113,????????,1403,forecast,ETS
Cinnal-f 300,140303,8885.676965,????????,1403,forecast,ETS
Cinnal-f 300,140304,8997.703808,????????,1403,forecast,ETS
Cinnal-f 300,140305,10736.23141,????????,1403,forecast,ETS
Cinnal-f 300,140306,9658.799509,????????,1403,forecast,ETS
Cinnal-f 300,140307,7866.511518,????????,1403,forecast,ETS
Cinnal-f 300,140308,8802.454038,????????,1403,forecast,ETS
Cinnal-f 300,140309,9935.866176,????????,1403,forecast,ETS
Cinnal-f 300,140310,10069.15451,????????,1403,forecast,ETS
Cinnal-f 300,140311,9242.470524,????????,1403,forecast,ETS
Cinnal-f 300,140312,8948.393084,????????,1403,forecast,ETS
Cinnal-f 300,140401,6503.040964,????????,1404,forecast,ETS
Cinnal-f 300,140402,8153.528671,????????,1404,forecast,ETS
Cinnal-f 300,140403,9449.410524,????????,1404,forecast,ETS
Cinnal-f 450,140301,10179.13563,????????,1403,forecast,ARIMA
Cinnal-f 450,140302,11134.70733,????????,1403,forecast,ARIMA
Cinnal-f 450,140303,11398.7973,????????,1403,forecast,ARIMA
Cinnal-f 450,140304,10412.25789,????????,1403,forecast,ARIMA
Cinnal-f 450,140305,11030.2896,????????,1403,forecast,ARIMA
Cinnal-f 450,140306,10886.6635,????????,1403,forecast,ARIMA
Cinnal-f 450,140307,11727.25155,????????,1403,forecast,ARIMA
Cinnal-f 450,140308,12288.88442,????????,1403,forecast,ARIMA
Cinnal-f 450,140309,11938.82556,????????,1403,forecast,ARIMA
Cinnal-f 450,140310,11824.28571,????????,1403,forecast,ARIMA
Cinnal-f 450,140311,11916.6672,????????,1403,forecast,ARIMA
Cinnal-f 450,140312,12069.07303,????????,1403,forecast,ARIMA
Cinnal-f 450,140401,12564.26005,????????,1404,forecast,ARIMA
Cinnal-f 450,140402,12903.64527,????????,1404,forecast,ARIMA
Cinnal-f 450,140403,12654.44569,????????,1404,forecast,ARIMA
Cinnal-f 900,140301,16737.88158,????????,1403,forecast,ARIMA
Cinnal-f 900,140302,20474.00499,????????,1403,forecast,ARIMA
Cinnal-f 900,140303,21559.41901,????????,1403,forecast,ARIMA
Cinnal-f 900,140304,21063.58189,????????,1403,forecast,ARIMA
Cinnal-f 900,140305,23190.74994,????????,1403,forecast,ARIMA
Cinnal-f 900,140306,22007.84427,????????,1403,forecast,ARIMA
Cinnal-f 900,140307,22292.31851,????????,1403,forecast,ARIMA
Cinnal-f 900,140308,22317.32306,????????,1403,forecast,ARIMA
Cinnal-f 900,140309,22942.59199,????????,1403,forecast,ARIMA
Cinnal-f 900,140310,22643.85419,????????,1403,forecast,ARIMA
Cinnal-f 900,140311,24891.45434,????????,1403,forecast,ARIMA
Cinnal-f 900,140312,23988.4296,????????,1403,forecast,ARIMA
Cinnal-f 900,140401,21631.08583,????????,1404,forecast,ARIMA
Cinnal-f 900,140402,23567.98613,????????,1404,forecast,ARIMA
Cinnal-f 900,140403,24217.7824,????????,1404,forecast,ARIMA
Cinnapoietin 10000,140301,158303.6877,????????,1403,forecast,Prophet
Cinnapoietin 10000,140302,168446.6822,????????,1403,forecast,Prophet
Cinnapoietin 10000,140303,163690.4796,????????,1403,forecast,Prophet
Cinnapoietin 10000,140304,126613.93,????????,1403,forecast,Prophet
Cinnapoietin 10000,140305,162386.7803,????????,1403,forecast,Prophet
Cinnapoietin 10000,140306,180907.8815,????????,1403,forecast,Prophet
Cinnapoietin 10000,140307,180544.3159,????????,1403,forecast,Prophet
Cinnapoietin 10000,140308,147146.8781,????????,1403,forecast,Prophet
Cinnapoietin 10000,140309,157739.3486,????????,1403,forecast,Prophet
Cinnapoietin 10000,140310,170978.3335,????????,1403,forecast,Prophet
Cinnapoietin 10000,140311,155306.6183,????????,1403,forecast,Prophet
Cinnapoietin 10000,140312,191496.7895,????????,1403,forecast,Prophet
Cinnapoietin 10000,140401,165759.393,????????,1404,forecast,Prophet
Cinnapoietin 10000,140402,178634.2854,????????,1404,forecast,Prophet
Cinnapoietin 10000,140403,172225.6092,????????,1404,forecast,Prophet
Cinnapoietin 2000,140301,-861.0567181,????????,1403,forecast,ETS
Cinnapoietin 2000,140302,-392.8241249,????????,1403,forecast,ETS
Cinnapoietin 2000,140303,1100.883036,????????,1403,forecast,ETS
Cinnapoietin 2000,140304,2695.292196,????????,1403,forecast,ETS
Cinnapoietin 2000,140305,1452.949918,????????,1403,forecast,ETS
Cinnapoietin 2000,140306,720.61464,????????,1403,forecast,ETS
Cinnapoietin 2000,140307,1805.066562,????????,1403,forecast,ETS
Cinnapoietin 2000,140308,825.1489214,????????,1403,forecast,ETS
Cinnapoietin 2000,140309,-1443.911813,????????,1403,forecast,ETS
Cinnapoietin 2000,140310,-1413.037018,????????,1403,forecast,ETS
Cinnapoietin 2000,140311,-1277.89259,????????,1403,forecast,ETS
Cinnapoietin 2000,140312,-734.2419393,????????,1403,forecast,ETS
Cinnapoietin 2000,140401,-1642.186581,????????,1404,forecast,ETS
Cinnapoietin 2000,140402,-1173.953988,????????,1404,forecast,ETS
Cinnapoietin 2000,140403,319.7531728,????????,1404,forecast,ETS
Cinnapoietin 20000,139905,-99.91249894,????????,1399,forecast,Prophet
Cinnapoietin 20000,139906,-106.0662953,????????,1399,forecast,Prophet
Cinnapoietin 20000,139907,-112.4252183,????????,1399,forecast,Prophet
Cinnapoietin 20000,139908,-118.7841412,????????,1399,forecast,Prophet
Cinnapoietin 20000,139909,-124.9379376,????????,1399,forecast,Prophet
Cinnapoietin 20000,139910,-131.2968606,????????,1399,forecast,Prophet
Cinnapoietin 20000,139911,-137.450657,????????,1399,forecast,Prophet
Cinnapoietin 20000,139912,-143.8095799,????????,1399,forecast,Prophet
Cinnapoietin 20000,140001,-150.1685029,????????,1400,forecast,Prophet
Cinnapoietin 20000,140002,-155.9120462,????????,1400,forecast,Prophet
Cinnapoietin 20000,140003,-162.2709691,????????,1400,forecast,Prophet
Cinnapoietin 20000,140004,-168.4247655,????????,1400,forecast,Prophet
Cinnapoietin 20000,140005,-174.7836884,????????,1400,forecast,Prophet
Cinnapoietin 20000,140006,-180.9374848,????????,1400,forecast,Prophet
Cinnapoietin 20000,140007,-187.2964078,????????,1400,forecast,Prophet
Cinnapoietin 4000,140301,142790.4904,????????,1403,forecast,ETS
Cinnapoietin 4000,140302,201185.1566,????????,1403,forecast,ETS
Cinnapoietin 4000,140303,197084.9733,????????,1403,forecast,ETS
Cinnapoietin 4000,140304,208454.2112,????????,1403,forecast,ETS
Cinnapoietin 4000,140305,181906.8375,????????,1403,forecast,ETS
Cinnapoietin 4000,140306,183693.3848,????????,1403,forecast,ETS
Cinnapoietin 4000,140307,185538.9794,????????,1403,forecast,ETS
Cinnapoietin 4000,140308,204610.8576,????????,1403,forecast,ETS
Cinnapoietin 4000,140309,186070.2845,????????,1403,forecast,ETS
Cinnapoietin 4000,140310,192086.2565,????????,1403,forecast,ETS
Cinnapoietin 4000,140311,184014.9518,????????,1403,forecast,ETS
Cinnapoietin 4000,140312,181096.9108,????????,1403,forecast,ETS
Cinnapoietin 4000,140401,149706.4793,????????,1404,forecast,ETS
Cinnapoietin 4000,140402,208101.1455,????????,1404,forecast,ETS
Cinnapoietin 4000,140403,204000.9622,????????,1404,forecast,ETS
Cinnastim 4000,140301,22556.1,????????,1403,forecast,ARIMA
Cinnastim 4000,140302,22556.1,????????,1403,forecast,ARIMA
Cinnastim 4000,140303,22556.1,????????,1403,forecast,ARIMA
Cinnastim 4000,140304,22556.1,????????,1403,forecast,ARIMA
Cinnastim 4000,140305,22556.1,????????,1403,forecast,ARIMA
Cinnastim 4000,140306,22556.1,????????,1403,forecast,ARIMA
Cinnastim 4000,140307,22556.1,????????,1403,forecast,ARIMA
Cinnastim 4000,140308,22556.1,????????,1403,forecast,ARIMA
Cinnastim 4000,140309,22556.1,????????,1403,forecast,ARIMA
Cinnastim 4000,140310,22556.1,????????,1403,forecast,ARIMA
Cinnastim 4000,140311,22556.1,????????,1403,forecast,ARIMA
Cinnastim 4000,140312,22556.1,????????,1403,forecast,ARIMA
Cinnastim 4000,140401,22556.1,????????,1404,forecast,ARIMA
Cinnastim 4000,140402,22556.1,????????,1404,forecast,ARIMA
Cinnastim 4000,140403,22556.1,????????,1404,forecast,ARIMA
Cinnastim 6000,140301,8341.5,????????,1403,forecast,ARIMA
Cinnastim 6000,140302,8341.5,????????,1403,forecast,ARIMA
Cinnastim 6000,140303,8341.5,????????,1403,forecast,ARIMA
Cinnastim 6000,140304,8341.5,????????,1403,forecast,ARIMA
Cinnastim 6000,140305,8341.5,????????,1403,forecast,ARIMA
Cinnastim 6000,140306,8341.5,????????,1403,forecast,ARIMA
Cinnastim 6000,140307,8341.5,????????,1403,forecast,ARIMA
Cinnastim 6000,140308,8341.5,????????,1403,forecast,ARIMA
Cinnastim 6000,140309,8341.5,????????,1403,forecast,ARIMA
Cinnastim 6000,140310,8341.5,????????,1403,forecast,ARIMA
Cinnastim 6000,140311,8341.5,????????,1403,forecast,ARIMA
Cinnastim 6000,140312,8341.5,????????,1403,forecast,ARIMA
Cinnastim 6000,140401,8341.5,????????,1404,forecast,ARIMA
Cinnastim 6000,140402,8341.5,????????,1404,forecast,ARIMA
Cinnastim 6000,140403,8341.5,????????,1404,forecast,ARIMA
Cinnatropin 10,140301,143985.7287,???,1403,forecast,ETS
Cinnatropin 10,140302,240389.3685,???,1403,forecast,ETS
Cinnatropin 10,140303,196914.8701,???,1403,forecast,ETS
Cinnatropin 10,140304,188413.4429,???,1403,forecast,ETS
Cinnatropin 10,140305,205237.9557,???,1403,forecast,ETS
Cinnatropin 10,140306,229642.0838,???,1403,forecast,ETS
Cinnatropin 10,140307,239944.1067,???,1403,forecast,ETS
Cinnatropin 10,140308,207295.7371,???,1403,forecast,ETS
Cinnatropin 10,140309,197438.0055,???,1403,forecast,ETS
Cinnatropin 10,140310,181779.3923,???,1403,forecast,ETS
